Category,Date,Revenue,Orders,Units,Product_Views
シューズ,23-05-2022,0,0,0,0
シューズ,24-05-2022,0,0,0,0
シューズ,25-05-2022,0,0,0,0
シューズ,26-05-2022,0,0,0,0
シューズ,27-05-2022,0,0,0,0
シューズ,28-05-2022,0,0,0,0
シューズ,29-05-2022,0,0,0,0
シューズ,30-05-2022,0,0,0,0
シューズ,31-05-2022,0,0,0,0
シューズ,01-06-2022,0,0,0,0
シューズ,02-06-2022,0,0,0,0
シューズ,03-06-2022,0,0,0,0
シューズ,04-06-2022,0,0,0,0
シューズ,05-06-2022,0,0,0,0
シューズ,06-06-2022,0,0,0,0
シューズ,07-06-2022,0,0,0,0
シューズ,08-06-2022,0,0,0,0
シューズ,09-06-2022,0,0,0,0
シューズ,10-06-2022,0,0,0,0
シューズ,11-06-2022,0,0,0,0
シューズ,12-06-2022,0,0,0,0
シューズ,13-06-2022,0,0,0,0
シューズ,14-06-2022,0,0,0,0
シューズ,15-06-2022,0,0,0,0
シューズ,16-06-2022,0,0,0,0
シューズ,17-06-2022,0,0,0,0
シューズ,18-06-2022,0,0,0,0
シューズ,19-06-2022,0,0,0,0
シューズ,20-06-2022,0,0,0,0
シューズ,21-06-2022,0,0,0,0
シューズ,22-06-2022,0,0,0,0
シューズ,23-06-2022,0,0,0,0
シューズ,24-06-2022,0,0,0,0
シューズ,25-06-2022,0,0,0,0
シューズ,26-06-2022,0,0,0,0
シューズ,27-06-2022,0,0,0,0
シューズ,28-06-2022,0,0,0,0
シューズ,29-06-2022,0,0,0,0
シューズ,30-06-2022,0,0,0,0
シューズ,01-07-2022,0,0,0,0
シューズ,02-07-2022,0,0,0,0
シューズ,03-07-2022,0,0,0,0
ボトムス,05-07-2021,0,0,0,1
ボトムス,06-07-2021,0,0,0,4
ボトムス,07-07-2021,0,0,0,0
ボトムス,08-07-2021,0,0,0,6
ボトムス,09-07-2021,0,0,0,1
ボトムス,10-07-2021,0,0,0,0
ボトムス,11-07-2021,0,0,0,1
ボトムス,12-07-2021,0,0,0,1
ボトムス,13-07-2021,0,0,0,4
ボトムス,14-07-2021,0,0,0,0
ボトムス,15-07-2021,0,0,0,2
ボトムス,16-07-2021,0,0,0,1
ボトムス,17-07-2021,0,0,0,4
ボトムス,18-07-2021,0,0,0,3
ボトムス,19-07-2021,0,0,0,5
ボトムス,20-07-2021,0,0,0,0
ボトムス,21-07-2021,0,0,0,3
ボトムス,22-07-2021,0,0,0,3
ボトムス,23-07-2021,0,0,0,2
ボトムス,24-07-2021,0,0,0,1
ボトムス,25-07-2021,0,0,0,0
ボトムス,26-07-2021,0,0,0,2
ボトムス,27-07-2021,0,0,0,2
ボトムス,28-07-2021,0,0,0,0
ボトムス,29-07-2021,0,0,0,0
ボトムス,30-07-2021,0,0,0,1
ボトムス,31-07-2021,0,0,0,3
ボトムス,01-08-2021,0,0,0,1
ボトムス,02-08-2021,0,0,0,0
ボトムス,03-08-2021,0,0,0,5
ボトムス,04-08-2021,0,0,0,2
ボトムス,05-08-2021,0,0,0,1
ボトムス,06-08-2021,0,0,0,3
ボトムス,07-08-2021,0,0,0,0
ボトムス,08-08-2021,0,0,0,0
ボトムス,09-08-2021,0,0,0,3
ボトムス,10-08-2021,0,0,0,7
ボトムス,11-08-2021,0,0,0,2
ボトムス,12-08-2021,0,0,0,6
ボトムス,13-08-2021,0,0,0,6
ボトムス,14-08-2021,0,0,0,10
ボトムス,15-08-2021,0,0,0,10
ボトムス,16-08-2021,0,0,0,3
ボトムス,17-08-2021,0,0,0,1
ボトムス,18-08-2021,0,0,0,8
ボトムス,19-08-2021,0,0,0,3
ボトムス,20-08-2021,0,0,0,1
ボトムス,21-08-2021,0,0,0,7
ボトムス,22-08-2021,0,0,0,4
ボトムス,23-08-2021,0,0,0,2
ボトムス,24-08-2021,0,0,0,8
ボトムス,25-08-2021,0,0,0,0
ボトムス,26-08-2021,0,0,0,7
ボトムス,27-08-2021,0,0,0,4
ボトムス,28-08-2021,0,0,0,1
ボトムス,29-08-2021,0,0,0,0
ボトムス,30-08-2021,0,0,0,0
ボトムス,31-08-2021,0,0,0,2
ボトムス,01-09-2021,0,0,0,3
ボトムス,02-09-2021,0,0,0,5
ボトムス,03-09-2021,0,0,0,2
ボトムス,04-09-2021,0,0,0,0
ボトムス,05-09-2021,0,0,0,6
ボトムス,06-09-2021,0,0,0,1
ボトムス,07-09-2021,0,0,0,4
ボトムス,08-09-2021,0,0,0,6
ボトムス,09-09-2021,0,0,0,4
ボトムス,10-09-2021,0,0,0,4
ボトムス,11-09-2021,0,0,0,2
ボトムス,12-09-2021,0,0,0,5
ボトムス,13-09-2021,0,0,0,4
ボトムス,14-09-2021,0,0,0,11
ボトムス,15-09-2021,0,0,0,1
ボトムス,16-09-2021,0,0,0,0
ボトムス,17-09-2021,0,0,0,2
ボトムス,18-09-2021,0,0,0,4
ボトムス,19-09-2021,0,0,0,3
ボトムス,20-09-2021,0,0,0,16
ボトムス,21-09-2021,0,0,0,0
ボトムス,22-09-2021,0,0,0,3
ボトムス,23-09-2021,0,0,0,3
ボトムス,24-09-2021,0,0,0,2
ボトムス,25-09-2021,0,0,0,10
ボトムス,26-09-2021,0,0,0,1
ボトムス,27-09-2021,0,0,0,7
ボトムス,28-09-2021,0,0,0,1
ボトムス,29-09-2021,0,0,0,1
ボトムス,30-09-2021,0,0,0,3
ボトムス,01-10-2021,0,0,0,2
ボトムス,02-10-2021,0,0,0,2
ボトムス,03-10-2021,0,0,0,2
ボトムス,04-10-2021,0,0,0,10
ボトムス,05-10-2021,0,0,0,3
ボトムス,06-10-2021,0,0,0,3
ボトムス,07-10-2021,0,0,0,2
ボトムス,08-10-2021,0,0,0,6
ボトムス,09-10-2021,0,0,0,3
ボトムス,10-10-2021,0,0,0,9
ボトムス,11-10-2021,0,0,0,0
ボトムス,12-10-2021,0,0,0,2
ボトムス,13-10-2021,0,0,0,0
ボトムス,14-10-2021,0,0,0,1
ボトムス,15-10-2021,0,0,0,0
ボトムス,16-10-2021,0,0,0,0
ボトムス,17-10-2021,0,0,0,2
ボトムス,18-10-2021,0,0,0,0
ボトムス,19-10-2021,0,0,0,4
ボトムス,20-10-2021,0,0,0,19
ボトムス,21-10-2021,0,0,0,5
ボトムス,22-10-2021,0,0,0,14
ボトムス,23-10-2021,0,0,0,5
ボトムス,24-10-2021,0,0,0,8
ボトムス,25-10-2021,0,0,0,9
ボトムス,26-10-2021,3136.7448,1,1,11
ボトムス,27-10-2021,0,0,0,8
ボトムス,28-10-2021,0,0,0,2
ボトムス,29-10-2021,0,0,0,2
ボトムス,30-10-2021,3134.5482,1,1,5
ボトムス,31-10-2021,0,0,0,10
ボトムス,01-11-2021,0,0,0,3
ボトムス,02-11-2021,0,0,0,3
ボトムス,03-11-2021,0,0,0,3
ボトムス,04-11-2021,0,0,0,0
ボトムス,05-11-2021,0,0,0,6
ボトムス,06-11-2021,0,0,0,1
ボトムス,07-11-2021,0,0,0,6
ボトムス,08-11-2021,0,0,0,5
ボトムス,09-11-2021,0,0,0,2
ボトムス,10-11-2021,0,0,0,4
ボトムス,11-11-2021,0,0,0,2
ボトムス,12-11-2021,0,0,0,2
ボトムス,13-11-2021,0,0,0,2
ボトムス,14-11-2021,0,0,0,2
ボトムス,15-11-2021,0,0,0,8
ボトムス,16-11-2021,0,0,0,8
ボトムス,17-11-2021,0,0,0,8
ボトムス,18-11-2021,0,0,0,5
ボトムス,19-11-2021,0,0,0,10
ボトムス,20-11-2021,0,0,0,5
ボトムス,21-11-2021,0,0,0,7
ボトムス,22-11-2021,0,0,0,5
ボトムス,23-11-2021,0,0,0,9
ボトムス,24-11-2021,0,0,0,6
ボトムス,25-11-2021,0,0,0,0
ボトムス,26-11-2021,0,0,0,0
ボトムス,27-11-2021,0,0,0,0
ボトムス,28-11-2021,0,0,0,2
ボトムス,29-11-2021,0,0,0,6
ボトムス,30-11-2021,0,0,0,0
ボトムス,01-12-2021,0,0,0,1
ボトムス,02-12-2021,0,0,0,4
ボトムス,03-12-2021,0,0,0,8
ボトムス,04-12-2021,0,0,0,6
ボトムス,05-12-2021,0,0,0,9
ボトムス,06-12-2021,0,0,0,5
ボトムス,07-12-2021,0,0,0,4
ボトムス,08-12-2021,0,0,0,10
ボトムス,09-12-2021,0,0,0,3
ボトムス,10-12-2021,0,0,0,6
ボトムス,11-12-2021,0,0,0,6
ボトムス,12-12-2021,0,0,0,4
ボトムス,13-12-2021,0,0,0,6
ボトムス,14-12-2021,0,0,0,6
ボトムス,15-12-2021,0,0,0,3
ボトムス,16-12-2021,0,0,0,7
ボトムス,17-12-2021,0,0,0,0
ボトムス,18-12-2021,0,0,0,8
ボトムス,19-12-2021,0,0,0,11
ボトムス,20-12-2021,0,0,0,6
ボトムス,21-12-2021,0,0,0,3
ボトムス,22-12-2021,0,0,0,3
ボトムス,23-12-2021,0,0,0,2
ボトムス,24-12-2021,0,0,0,10
ボトムス,25-12-2021,0,0,0,2
ボトムス,26-12-2021,0,0,0,7
ボトムス,27-12-2021,0,0,0,5
ボトムス,28-12-2021,0,0,0,9
ボトムス,29-12-2021,0,0,0,4
ボトムス,30-12-2021,0,0,0,2
ボトムス,31-12-2021,0,0,0,5
ボトムス,01-01-2022,0,0,0,3
ボトムス,02-01-2022,0,0,0,8
ボトムス,03-01-2022,0,0,0,7
ボトムス,04-01-2022,0,0,0,4
ボトムス,05-01-2022,0,0,0,8
ボトムス,06-01-2022,0,0,0,10
ボトムス,07-01-2022,0,0,0,1
ボトムス,08-01-2022,0,0,0,10
ボトムス,09-01-2022,0,0,0,29
ボトムス,10-01-2022,0,0,0,7
ボトムス,11-01-2022,0,0,0,6
ボトムス,12-01-2022,0,0,0,11
ボトムス,13-01-2022,0,0,0,4
ボトムス,14-01-2022,0,0,0,2
ボトムス,15-01-2022,0,0,0,9
ボトムス,16-01-2022,0,0,0,11
ボトムス,17-01-2022,0,0,0,2
ボトムス,18-01-2022,0,0,0,8
ボトムス,19-01-2022,0,0,0,1
ボトムス,20-01-2022,0,0,0,10
ボトムス,21-01-2022,0,0,0,9
ボトムス,22-01-2022,0,0,0,6
ボトムス,23-01-2022,0,0,0,13
ボトムス,24-01-2022,0,0,0,2
ボトムス,25-01-2022,0,0,0,1
ボトムス,26-01-2022,0,0,0,5
ボトムス,27-01-2022,0,0,0,4
ボトムス,28-01-2022,0,0,0,7
ボトムス,29-01-2022,0,0,0,6
ボトムス,30-01-2022,0,0,0,4
ボトムス,31-01-2022,0,0,0,4
ボトムス,01-02-2022,0,0,0,21
ボトムス,02-02-2022,0,0,0,21
ボトムス,03-02-2022,0,0,0,13
ボトムス,04-02-2022,0,0,0,7
ボトムス,05-02-2022,0,0,0,9
ボトムス,06-02-2022,0,0,0,4
ボトムス,07-02-2022,0,0,0,11
ボトムス,08-02-2022,0,0,0,18
ボトムス,09-02-2022,0,0,0,20
ボトムス,10-02-2022,0,0,0,21
ボトムス,11-02-2022,0,0,0,8
ボトムス,12-02-2022,0,0,0,17
ボトムス,13-02-2022,0,0,0,8
ボトムス,14-02-2022,0,0,0,5
ボトムス,15-02-2022,0,0,0,3
ボトムス,16-02-2022,0,0,0,18
ボトムス,17-02-2022,0,0,0,12
ボトムス,18-02-2022,0,0,0,7
ボトムス,19-02-2022,0,0,0,9
ボトムス,20-02-2022,0,0,0,11
ボトムス,21-02-2022,0,0,0,5
ボトムス,22-02-2022,0,0,0,8
ボトムス,23-02-2022,0,0,0,7
ボトムス,24-02-2022,0,0,0,14
ボトムス,25-02-2022,0,0,0,10
ボトムス,26-02-2022,0,0,0,8
ボトムス,27-02-2022,0,0,0,8
ボトムス,28-02-2022,0,0,0,6
ボトムス,01-03-2022,0,0,0,8
ボトムス,02-03-2022,0,0,0,2
ボトムス,03-03-2022,0,0,0,7
ボトムス,04-03-2022,0,0,0,6
ボトムス,05-03-2022,0,0,0,1
ボトムス,06-03-2022,0,0,0,1
ボトムス,07-03-2022,0,0,0,3
ボトムス,08-03-2022,0,0,0,7
ボトムス,09-03-2022,0,0,0,8
ボトムス,10-03-2022,0,0,0,19
ボトムス,11-03-2022,0,0,0,59
ボトムス,12-03-2022,0,0,0,85
ボトムス,13-03-2022,0,0,0,35
ボトムス,14-03-2022,0,0,0,11
ボトムス,15-03-2022,0,0,0,12
ボトムス,16-03-2022,0,0,0,19
ボトムス,17-03-2022,0,0,0,17
ボトムス,18-03-2022,0,0,0,12
ボトムス,19-03-2022,0,0,0,4
ボトムス,20-03-2022,0,0,0,24
ボトムス,21-03-2022,0,0,0,11
ボトムス,22-03-2022,0,0,0,12
ボトムス,23-03-2022,0,0,0,18
ボトムス,24-03-2022,0,0,0,13
ボトムス,25-03-2022,0,0,0,7
ボトムス,26-03-2022,0,0,0,32
ボトムス,27-03-2022,3303.6282,1,1,38
ボトムス,28-03-2022,0,0,0,27
ボトムス,29-03-2022,0,0,0,48
ボトムス,30-03-2022,0,0,0,32
ボトムス,31-03-2022,0,0,0,25
ボトムス,01-04-2022,2038.356,1,1,22
ボトムス,02-04-2022,2029.6557,1,1,38
ボトムス,03-04-2022,0,0,0,55
ボトムス,04-04-2022,2029.6557,1,1,36
ボトムス,05-04-2022,0,0,0,8
ボトムス,06-04-2022,0,0,0,5
ボトムス,07-04-2022,0,0,0,20
ボトムス,08-04-2022,0,0,0,15
ボトムス,09-04-2022,0,0,0,6
ボトムス,10-04-2022,0,0,0,6
ボトムス,11-04-2022,0,0,0,14
ボトムス,12-04-2022,0,0,0,0
ボトムス,13-04-2022,0,0,0,1
ボトムス,14-04-2022,0,0,0,7
ボトムス,15-04-2022,0,0,0,0
ボトムス,16-04-2022,0,0,0,5
ボトムス,17-04-2022,0,0,0,0
ボトムス,18-04-2022,0,0,0,12
ボトムス,19-04-2022,0,0,0,3
ボトムス,20-04-2022,0,0,0,9
ボトムス,21-04-2022,0,0,0,5
ボトムス,22-04-2022,0,0,0,10
ボトムス,23-04-2022,216112.9662,29,33,4824
ボトムス,24-04-2022,233047.4787,30,37,5591
ボトムス,25-04-2022,184374.2718,28,31,6035
ボトムス,26-04-2022,223089.3639,26,36,5372
ボトムス,27-04-2022,208113.6618,30,35,4976
ボトムス,28-04-2022,544387.7142,67,146,9370
ボトムス,29-04-2022,444515.7276,76,117,10981
ボトムス,30-04-2022,302682.1941,38,73,7554
ボトムス,01-05-2022,365661.18,64,82,9904
ボトムス,02-05-2022,222594.6897,33,47,6104
ボトムス,03-05-2022,472934.6361,68,182,8896
ボトムス,04-05-2022,456822.9234,73,168,9386
ボトムス,05-05-2022,265525.6986,46,63,7828
ボトムス,06-05-2022,213614.7372,37,54,6807
ボトムス,07-05-2022,306377.3358,55,125,8539
ボトムス,08-05-2022,353675.8953,52,104,8300
ボトムス,09-05-2022,372860.0568,33,141,6055
ボトムス,10-05-2022,460089.2646,90,130,11566
ボトムス,11-05-2022,286866.2916,62,92,8916
ボトムス,12-05-2022,381794.022,72,113,7876
ボトムス,13-05-2022,281936.9502,57,73,7790
ボトムス,14-05-2022,236476.6398,48,66,6927
ボトムス,15-05-2022,172290.798,39,46,7810
ボトムス,16-05-2022,181817.6265,40,55,5653
ボトムス,17-05-2022,1006557.593,149,411,7478
ボトムス,18-05-2022,230751.8424,38,64,6937
ボトムス,19-05-2022,251152.803,40,80,6279
ボトムス,20-05-2022,697571.4105,120,290,7075
ボトムス,21-05-2022,250068.9942,58,76,7216
ボトムス,22-05-2022,367765.4097,64,107,7616
ボトムス,23-05-2022,239972.9175,49,71,5475
ボトムス,24-05-2022,370257.4242,70,99,12253
ボトムス,25-05-2022,115840.7658,25,39,4344
ボトムス,26-05-2022,198302.2092,18,79,3529
ボトムス,27-05-2022,79277.1336,13,18,2852
ボトムス,28-05-2022,92812.3146,11,16,2580
ボトムス,29-05-2022,28171.5714,8,9,2661
ボトムス,30-05-2022,53698.2516,8,10,2394
ボトムス,31-05-2022,328903.6554,16,152,2683
ボトムス,01-06-2022,392122.521,90,123,9519
ボトムス,02-06-2022,414817.875,95,138,10013
ボトムス,03-06-2022,389046.3435,87,121,9195
ボトムス,04-06-2022,314159.1327,49,78,7456
ボトムス,05-06-2022,230658.6249,47,57,6590
ボトムス,06-06-2022,212529.6855,36,57,5195
ボトムス,07-06-2022,187702.758,39,52,5519
ボトムス,08-06-2022,196338.4272,48,60,5264
ボトムス,09-06-2022,145812.0564,36,46,3726
ボトムス,10-06-2022,143116.2063,34,39,3833
ボトムス,11-06-2022,358108.0767,52,79,4982
ボトムス,12-06-2022,274143.9672,53,65,7610
ボトムス,13-06-2022,157027.986,33,38,4110
ボトムス,14-06-2022,170177.868,32,38,4592
ボトムス,15-06-2022,145481.445,26,31,4936
ボトムス,16-06-2022,347267.5029,52,80,6975
ボトムス,17-06-2022,163505.9808,32,38,5431
ボトムス,18-06-2022,94962.5316,9,14,3529
ボトムス,19-06-2022,72760.6089,9,11,3236
ボトムス,20-06-2022,77150.5317,11,13,2612
ボトムス,21-06-2022,60546.6306,9,11,2855
ボトムス,22-06-2022,250830.8919,39,79,4178
ボトムス,23-06-2022,215603.3772,46,61,5495
ボトムス,24-06-2022,191248.7517,42,47,4675
ボトムス,25-06-2022,180825.7923,28,37,4348
ボトムス,26-06-2022,136643.1831,28,33,4838
ボトムス,27-06-2022,106574.9463,19,21,3407
ボトムス,28-06-2022,145440.4293,25,29,2949
ボトムス,29-06-2022,97104.0483,19,29,3479
ボトムス,30-06-2022,102572.8083,20,31,3538
ボトムス,01-07-2022,114758.1999,30,35,4002
ボトムス,02-07-2022,91256.2038,22,25,4253
ボトムス,03-07-2022,59345.9892,14,16,4178
コート  / ジャケット,05-07-2021,0,0,0,76
コート  / ジャケット,06-07-2021,0,0,0,119
コート  / ジャケット,07-07-2021,0,0,0,123
コート  / ジャケット,08-07-2021,0,0,0,140
コート  / ジャケット,09-07-2021,9992.3334,1,1,218
コート  / ジャケット,10-07-2021,0,0,0,103
コート  / ジャケット,11-07-2021,9974.7606,1,1,179
コート  / ジャケット,12-07-2021,9975.8589,1,1,165
コート  / ジャケット,13-07-2021,5985.735,1,1,129
コート  / ジャケット,14-07-2021,1992.3162,1,1,83
コート  / ジャケット,15-07-2021,15308.1054,1,1,126
コート  / ジャケット,16-07-2021,21009.3807,3,3,145
コート  / ジャケット,17-07-2021,0,0,0,113
コート  / ジャケット,18-07-2021,0,0,0,141
コート  / ジャケット,19-07-2021,10978.6068,1,1,72
コート  / ジャケット,20-07-2021,0,0,0,74
コート  / ジャケット,21-07-2021,0,0,0,67
コート  / ジャケット,22-07-2021,0,0,0,71
コート  / ジャケット,23-07-2021,0,0,0,90
コート  / ジャケット,24-07-2021,0,0,0,88
コート  / ジャケット,25-07-2021,12238.3569,1,1,131
コート  / ジャケット,26-07-2021,0,0,0,64
コート  / ジャケット,27-07-2021,0,0,0,76
コート  / ジャケット,28-07-2021,0,0,0,77
コート  / ジャケット,29-07-2021,0,0,0,85
コート  / ジャケット,30-07-2021,0,0,0,92
コート  / ジャケット,31-07-2021,0,0,0,154
コート  / ジャケット,01-08-2021,12336.1056,1,1,136
コート  / ジャケット,02-08-2021,42188.9979,2,4,100
コート  / ジャケット,03-08-2021,16980.8163,1,1,172
コート  / ジャケット,04-08-2021,17065.3854,2,2,140
コート  / ジャケット,05-08-2021,7042.2996,1,1,167
コート  / ジャケット,06-08-2021,0,0,0,131
コート  / ジャケット,07-08-2021,0,0,0,128
コート  / ジャケット,08-08-2021,0,0,0,175
コート  / ジャケット,09-08-2021,0,0,0,163
コート  / ジャケット,10-08-2021,0,0,0,133
コート  / ジャケット,11-08-2021,5466.2391,1,1,146
コート  / ジャケット,12-08-2021,0,0,0,146
コート  / ジャケット,13-08-2021,6251.5236,1,1,286
コート  / ジャケット,14-08-2021,35722.2075,4,5,467
コート  / ジャケット,15-08-2021,73183.0239,11,11,519
コート  / ジャケット,16-08-2021,47802.4092,4,5,388
コート  / ジャケット,17-08-2021,8829.2337,1,1,291
コート  / ジャケット,18-08-2021,23303.7294,4,4,327
コート  / ジャケット,19-08-2021,30635.9802,3,3,310
コート  / ジャケット,20-08-2021,28014.3381,3,3,317
コート  / ジャケット,21-08-2021,11804.5284,2,2,292
コート  / ジャケット,22-08-2021,8914.9011,1,1,326
コート  / ジャケット,23-08-2021,8902.8198,1,1,224
コート  / ジャケット,24-08-2021,98798.6748,2,2,539
コート  / ジャケット,25-08-2021,39387.2346,3,4,436
コート  / ジャケット,26-08-2021,262084.0341,7,7,724
コート  / ジャケット,27-08-2021,273561.2691,9,10,3205
コート  / ジャケット,28-08-2021,30721.6476,1,1,1902
コート  / ジャケット,29-08-2021,144014.5875,5,5,1519
コート  / ジャケット,30-08-2021,0,0,0,804
コート  / ジャケット,31-08-2021,30798.5286,1,1,884
コート  / ジャケット,01-09-2021,143993.7198,5,5,743
コート  / ジャケット,02-09-2021,54761.238,2,2,611
コート  / ジャケット,03-09-2021,27466.2864,1,1,615
コート  / ジャケット,04-09-2021,89008.4286,3,3,674
コート  / ジャケット,05-09-2021,140947.0356,4,5,638
コート  / ジャケット,06-09-2021,58363.662,2,2,630
コート  / ジャケット,07-09-2021,135210.6147,4,4,785
コート  / ジャケット,08-09-2021,40751.3232,2,2,554
コート  / ジャケット,09-09-2021,0,0,0,802
コート  / ジャケット,10-09-2021,45950.6754,2,2,529
コート  / ジャケット,11-09-2021,0,0,0,431
コート  / ジャケット,12-09-2021,61535.5524,2,2,637
コート  / ジャケット,13-09-2021,0,0,0,513
コート  / ジャケット,14-09-2021,30772.1694,1,1,588
コート  / ジャケット,15-09-2021,27442.1238,1,1,439
コート  / ジャケット,16-09-2021,75637.7244,3,4,486
コート  / ジャケット,17-09-2021,30913.8501,1,1,555
コート  / ジャケット,18-09-2021,42919.3674,2,2,524
コート  / ジャケット,19-09-2021,0,0,0,460
コート  / ジャケット,20-09-2021,0,0,0,453
コート  / ジャケット,21-09-2021,0,0,0,346
コート  / ジャケット,22-09-2021,0,0,0,231
コート  / ジャケット,23-09-2021,27580.5096,1,1,380
コート  / ジャケット,24-09-2021,0,0,0,418
コート  / ジャケット,25-09-2021,27467.3847,1,1,328
コート  / ジャケット,26-09-2021,88368.1197,3,3,363
コート  / ジャケット,27-09-2021,57862.8372,2,2,421
コート  / ジャケット,28-09-2021,15243.3057,1,1,474
コート  / ジャケット,29-09-2021,0,0,0,388
コート  / ジャケット,30-09-2021,54273.5928,2,2,412
コート  / ジャケット,01-10-2021,30225.216,1,1,389
コート  / ジャケット,02-10-2021,27176.3352,1,1,489
コート  / ジャケット,03-10-2021,84834.8886,3,3,599
コート  / ジャケット,04-10-2021,13051.0989,1,1,550
コート  / ジャケット,05-10-2021,15204.8652,1,1,578
コート  / ジャケット,06-10-2021,0,0,0,315
コート  / ジャケット,07-10-2021,0,0,0,258
コート  / ジャケット,08-10-2021,8671.0785,1,1,396
コート  / ジャケット,09-10-2021,5615.6079,1,1,372
コート  / ジャケット,10-10-2021,20477.8035,2,2,485
コート  / ジャケット,11-10-2021,45433.3761,3,3,365
コート  / ジャケット,12-10-2021,0,0,0,363
コート  / ジャケット,13-10-2021,0,0,0,393
コート  / ジャケット,14-10-2021,0,0,0,334
コート  / ジャケット,15-10-2021,26648.0529,1,1,308
コート  / ジャケット,16-10-2021,63383.9913,3,3,569
コート  / ジャケット,17-10-2021,0,0,0,764
コート  / ジャケット,18-10-2021,61477.3425,3,3,527
コート  / ジャケット,19-10-2021,23045.6289,4,4,920
コート  / ジャケット,20-10-2021,46146.1728,8,8,725
コート  / ジャケット,21-10-2021,45869.4012,6,6,754
コート  / ジャケット,22-10-2021,14445.9399,2,2,1004
コート  / ジャケット,23-10-2021,17366.3196,3,4,855
コート  / ジャケット,24-10-2021,41834.247,5,6,1034
コート  / ジャケット,25-10-2021,93178.6737,7,8,803
コート  / ジャケット,26-10-2021,32439.3888,3,3,845
コート  / ジャケット,27-10-2021,35498.1543,2,2,573
コート  / ジャケット,28-10-2021,60284.5887,3,3,980
コート  / ジャケット,29-10-2021,0,0,0,780
コート  / ジャケット,30-10-2021,0,0,0,614
コート  / ジャケット,31-10-2021,37109.3604,2,2,770
コート  / ジャケット,01-11-2021,20778.7377,1,1,861
コート  / ジャケット,02-11-2021,80797.5378,4,4,683
コート  / ジャケット,03-11-2021,70608.6087,5,5,819
コート  / ジャケット,04-11-2021,20798.5071,1,1,693
コート  / ジャケット,05-11-2021,28089.0225,2,2,631
コート  / ジャケット,06-11-2021,60182.4468,3,3,626
コート  / ジャケット,07-11-2021,20877.5847,1,1,573
コート  / ジャケット,08-11-2021,39520.1289,2,2,487
コート  / ジャケット,09-11-2021,0,0,0,477
コート  / ジャケット,10-11-2021,9733.1346,1,1,424
コート  / ジャケット,11-11-2021,0,0,0,481
コート  / ジャケット,12-11-2021,0,0,0,631
コート  / ジャケット,13-11-2021,20757.87,1,1,513
コート  / ジャケット,14-11-2021,11665.0443,1,1,840
コート  / ジャケット,15-11-2021,37118.1468,2,2,488
コート  / ジャケット,16-11-2021,37774.9302,2,2,560
コート  / ジャケット,17-11-2021,0,0,0,402
コート  / ジャケット,18-11-2021,71983.6803,2,3,562
コート  / ジャケット,19-11-2021,65176.4169,4,4,1002
コート  / ジャケット,20-11-2021,0,0,0,594
コート  / ジャケット,21-11-2021,74912.8464,4,4,691
コート  / ジャケット,22-11-2021,0,0,0,537
コート  / ジャケット,23-11-2021,23280.6651,1,1,702
コート  / ジャケット,24-11-2021,14728.203,1,1,644
コート  / ジャケット,25-11-2021,0,0,0,484
コート  / ジャケット,26-11-2021,29326.8066,2,2,488
コート  / ジャケット,27-11-2021,14841.3279,1,1,584
コート  / ジャケット,28-11-2021,20889.666,1,1,692
コート  / ジャケット,29-11-2021,20888.5677,1,1,466
コート  / ジャケット,30-11-2021,54304.3452,3,3,730
コート  / ジャケット,01-12-2021,41854.0164,2,2,715
コート  / ジャケット,02-12-2021,75204.9942,5,5,744
コート  / ジャケット,03-12-2021,29917.692,2,2,1001
コート  / ジャケット,04-12-2021,58874.3715,4,4,781
コート  / ジャケット,05-12-2021,60285.687,5,5,854
コート  / ジャケット,06-12-2021,0,0,0,542
コート  / ジャケット,07-12-2021,68709.648,4,4,726
コート  / ジャケット,08-12-2021,70797.5163,4,4,910
コート  / ジャケット,09-12-2021,70820.5806,4,4,685
コート  / ジャケット,10-12-2021,347441.7135,13,21,1993
コート  / ジャケット,11-12-2021,124915.1505,7,7,1280
コート  / ジャケット,12-12-2021,126350.6286,5,7,1093
コート  / ジャケット,13-12-2021,88449.3939,5,5,657
コート  / ジャケット,14-12-2021,15944.0211,1,1,741
